frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
41,0.46267780661582947,0.31854358315467834,-0.2375197559595108,0.4659213721752167,0.3048267960548401,-0.22620131075382233,0.46823039650917053,0.3048398792743683,-0.22622518241405487,0.4700385630130768,0.3049781620502472,-0.22622722387313843,0.4578472375869751,0.304911732673645,-0.2276739627122879,0.45510101318359375,0.3049663007259369,-0.22770968079566956,0.4523908793926239,0.30541712045669556,-0.22774101793766022,0.4729958772659302,0.3098714053630829,-0.1452624648809433,0.4479493498802185,0.310678094625473,-0.150212824344635,0.4672473967075348,0.3329201638698578,-0.20573878288269043,0.45800137519836426,0.3341282606124878,-0.20759296417236328,0.4958561658859253,0.3877657353878021,-0.09173554182052612,0.4271565079689026,0.3963850736618042,-0.0840119794011116,0.5058228969573975,0.4732898771762848,-0.06423896551132202,0.4197854995727539,0.4852737486362457,-0.047636933624744415,0.5103341341018677,0.5543056130409241,-0.13700824975967407,0.4129962921142578,0.5641902089118958,-0.10830619186162949,0.5131475329399109,0.5782897472381592,-0.15795430541038513,0.4107478857040405,0.5890340209007263,-0.1294836550951004,0.5097501873970032,0.5759835839271545,-0.18101072311401367,0.41221675276756287,0.5888209342956543,-0.15656033158302307,0.5075618624687195,0.5683671832084656,-0.14800989627838135,0.4145660698413849,0.5819004774093628,-0.12110301107168198,0.49131616950035095,0.5764411091804504,-0.006962874438613653,0.4501429796218872,0.5795698761940002,0.006905267480760813,0.5195999145507812,0.6886611580848694,0.0377955324947834,0.4360194206237793,0.696129560470581,0.022913586348295212,0.5382766127586365,0.7890612483024597,0.1859922856092453,0.42675191164016724,0.8068804144859314,0.1637284755706787,0.5363863706588745,0.8040865063667297,0.19489459693431854,0.43296656012535095,0.8259822726249695,0.17270390689373016,0.5486818552017212,0.8304207921028137,0.10632152110338211,0.40591961145401,0.8369531631469727,0.08373464643955231
42,0.46113643050193787,0.3188832104206085,-0.22525013983249664,0.4645705223083496,0.305174857378006,-0.21356092393398285,0.46700218319892883,0.30517610907554626,-0.2135990709066391,0.4689652621746063,0.3053024709224701,-0.21361039578914642,0.456369549036026,0.3055237829685211,-0.21445918083190918,0.45363906025886536,0.30570319294929504,-0.2144903689622879,0.450975626707077,0.3063783347606659,-0.2145186960697174,0.4723830223083496,0.3101107180118561,-0.13340844213962555,0.4471506178379059,0.311849981546402,-0.13688023388385773,0.46608251333236694,0.33303138613700867,-0.19421270489692688,0.4566967487335205,0.3343484103679657,-0.19540540874004364,0.4960836172103882,0.38699671626091003,-0.08273094892501831,0.4276067316532135,0.39723026752471924,-0.0781203955411911,0.506123960018158,0.47181379795074463,-0.06307567656040192,0.4196970462799072,0.48711076378822327,-0.04484909772872925,0.510966956615448,0.5523329377174377,-0.13724133372306824,0.41328486800193787,0.5643131732940674,-0.10518398135900497,0.5138124227523804,0.5768147706985474,-0.15909041464328766,0.41147729754447937,0.5893564820289612,-0.1272030919790268,0.5104740262031555,0.5744823813438416,-0.18186479806900024,0.4132334887981415,0.5890873074531555,-0.15300820767879486,0.5082403421401978,0.566583514213562,-0.14826686680316925,0.415544718503952,0.5820168852806091,-0.1175200343132019,0.4918407201766968,0.5764323472976685,-0.004324935842305422,0.4508768320083618,0.5802057981491089,0.00428053829818964,0.5243438482284546,0.6865770220756531,0.03997179865837097,0.43612140417099,0.6970176696777344,0.012911323457956314,0.54522305727005,0.7851887345314026,0.19514690339565277,0.4267772138118744,0.8072612881660461,0.15376073122024536,0.5427584052085876,0.799552857875824,0.20598559081554413,0.4329865276813507,0.8263416886329651,0.16270577907562256,0.5615108013153076,0.8244819641113281,0.12325043231248856,0.40601474046707153,0.8369658589363098,0.07529362291097641
43,0.46163293719291687,0.3207768201828003,-0.22223947942256927,0.46497586369514465,0.30697572231292725,-0.2112155556678772,0.46714672446250916,0.30676189064979553,-0.21125534176826477,0.4694112539291382,0.30659571290016174,-0.21126528084278107,0.4567277729511261,0.30793142318725586,-0.2112364023923874,0.4541017413139343,0.3083702027797699,-0.21126492321491241,0.45134711265563965,0.30908259749412537,-0.21128860116004944,0.472791463136673,0.3108649253845215,-0.13258065283298492,0.4472061097621918,0.3147134482860565,-0.1320035308599472,0.46647337079048157,0.3341924250125885,-0.19165584444999695,0.45720914006233215,0.33603015542030334,-0.19162362813949585,0.49721768498420715,0.38710346817970276,-0.08315235376358032,0.42873135209083557,0.3979274034500122,-0.07118319720029831,0.5067565441131592,0.47222164273262024,-0.07404723763465881,0.41995418071746826,0.48767542839050293,-0.0354483425617218,0.5113301277160645,0.5519379377365112,-0.15930654108524323,0.4140210449695587,0.5642717480659485,-0.09595401585102081,0.5151487588882446,0.5765247941017151,-0.18324294686317444,0.4120306968688965,0.5893383622169495,-0.11739958077669144,0.5115019083023071,0.5741757750511169,-0.20459003746509552,0.41411539912223816,0.5890073180198669,-0.14300693571567535,0.5083747506141663,0.5662708878517151,-0.17002588510513306,0.416654497385025,0.5819244384765625,-0.1082068458199501,0.49222251772880554,0.5767666101455688,-0.0046499972231686115,0.4510387182235718,0.5817757844924927,0.004609347321093082,0.5282360911369324,0.6822059750556946,0.04110253229737282,0.436332643032074,0.6972755789756775,0.017324598506093025,0.5529118776321411,0.7813888192176819,0.1962326467037201,0.42668309807777405,0.8072356581687927,0.16083437204360962,0.5509054660797119,0.7953043580055237,0.20701467990875244,0.4330267906188965,0.8262365460395813,0.17070087790489197,0.5722396373748779,0.8190992474555969,0.12466447055339813,0.4059090316295624,0.8367700576782227,0.08623896539211273
44,0.4626390337944031,0.32390591502189636,-0.23143711686134338,0.46584203839302063,0.3099883496761322,-0.22049202024936676,0.4681240916252136,0.3095605671405792,-0.22054314613342285,0.47059333324432373,0.30914852023124695,-0.2205657958984375,0.45764869451522827,0.31129786372184753,-0.22008784115314484,0.4548931121826172,0.31176260113716125,-0.22012297809123993,0.45220911502838135,0.31244251132011414,-0.2201472669839859,0.47398853302001953,0.3126624822616577,-0.1399814784526825,0.4477163851261139,0.31799110770225525,-0.1356833130121231,0.4673154056072235,0.3365611732006073,-0.19980895519256592,0.4581015110015869,0.3385486304759979,-0.1991186887025833,0.49818092584609985,0.3871481120586395,-0.09108835458755493,0.4294590950012207,0.40054944157600403,-0.07407478243112564,0.5073232650756836,0.4733210802078247,-0.08262650668621063,0.42103439569473267,0.4898757040500641,-0.03756401687860489,0.5127143263816833,0.5521848797798157,-0.16591602563858032,0.4153154194355011,0.5648248195648193,-0.09826451539993286,0.5172585844993591,0.576712429523468,-0.1896476298570633,0.4132314622402191,0.5899011492729187,-0.11962033808231354,0.5135058164596558,0.5743933320045471,-0.21094131469726562,0.41526851058006287,0.5894752740859985,-0.14541171491146088,0.5100970268249512,0.5663802027702332,-0.17659324407577515,0.41784512996673584,0.5826026797294617,-0.1105218231678009,0.49463340640068054,0.5781130194664001,-0.005176502279937267,0.45221012830734253,0.5846403241157532,0.005146126262843609,0.5326512455940247,0.6806328296661377,0.041645340621471405,0.43646156787872314,0.6981418132781982,0.017031798139214516,0.5606213808059692,0.7784091830253601,0.20162633061408997,0.42659270763397217,0.8072137832641602,0.1668233424425125,0.557840883731842,0.7912233471870422,0.21281437575817108,0.43303751945495605,0.8262054920196533,0.17736934125423431,0.5802904367446899,0.8175012469291687,0.1296686977148056,0.4057338237762451,0.836397647857666,0.09191291779279709
45,0.4632239043712616,0.3256807029247284,-0.23690706491470337,0.46649616956710815,0.3119991719722748,-0.2256106287240982,0.46889692544937134,0.31147322058677673,-0.22565586864948273,0.4714113771915436,0.3110204339027405,-0.22567711770534515,0.45839932560920715,0.31342533230781555,-0.22508130967617035,0.45558440685272217,0.3138675391674042,-0.22512368857860565,0.4530051052570343,0.31453120708465576,-0.22515247762203217,0.47487667202949524,0.3142998516559601,-0.14453580975532532,0.44860923290252686,0.32033294439315796,-0.13917115330696106,0.4679190218448639,0.3381139039993286,-0.2051962912082672,0.4587233364582062,0.3400841951370239,-0.20441225171089172,0.4985031187534332,0.38785603642463684,-0.09465616941452026,0.42978620529174805,0.4031347930431366,-0.07523414492607117,0.5076906681060791,0.4749004542827606,-0.08140392601490021,0.42184320092201233,0.4900348484516144,-0.03888208419084549,0.5148981809616089,0.5532804727554321,-0.15683673322200775,0.4160505533218384,0.5651402473449707,-0.09917787462472916,0.5194495320320129,0.5777190327644348,-0.17906180024147034,0.4142768681049347,0.5906885266304016,-0.12063070386648178,0.5158452987670898,0.5760901570320129,-0.20069853961467743,0.4163912534713745,0.5901678204536438,-0.14617188274860382,0.5124664902687073,0.568602442741394,-0.16738024353981018,0.4187883138656616,0.5830958485603333,-0.11135437339544296,0.4976067543029785,0.5783185362815857,-0.0053495136089622974,0.45483890175819397,0.5854636430740356,0.005321388598531485,0.5372524261474609,0.6793442368507385,0.04127958044409752,0.4365288317203522,0.6982912421226501,-0.004970625974237919,0.5674694776535034,0.7756094932556152,0.20187056064605713,0.4266154170036316,0.8072207570075989,0.14720845222473145,0.5655785799026489,0.7879948019981384,0.21300490200519562,0.4330371022224426,0.8261814713478088,0.15761013329029083,0.5879444479942322,0.8160776495933533,0.1275034099817276,0.4057779312133789,0.8356857895851135,0.06830521672964096
46,0.4639747440814972,0.32851025462150574,-0.2387472540140152,0.4672553539276123,0.3143433630466461,-0.22713986039161682,0.4696565866470337,0.31395360827445984,-0.22718626260757446,0.47211122512817383,0.3137093782424927,-0.22720640897750854,0.45910465717315674,0.3154948651790619,-0.2270999699831009,0.4563280940055847,0.3160375952720642,-0.22714005410671234,0.4537426829338074,0.3166617751121521,-0.22716693580150604,0.4751814305782318,0.3172955811023712,-0.14568722248077393,0.44911637902259827,0.32265540957450867,-0.14339248836040497,0.4686306118965149,0.3408638536930084,-0.20706014335155487,0.4593253433704376,0.34251868724823,-0.20704644918441772,0.5001680254936218,0.3894190490245819,-0.09787998348474503,0.43150296807289124,0.406755656003952,-0.0782914087176323,0.5100557208061218,0.4774301052093506,-0.09044880419969559,0.4223729372024536,0.49246346950531006,-0.043459292501211166,0.5180305242538452,0.5566380023956299,-0.16953526437282562,0.41804206371307373,0.5669317841529846,-0.10482467710971832,0.5218484997749329,0.5801590085029602,-0.1937645673751831,0.41534188389778137,0.5919303297996521,-0.1279309242963791,0.5182843804359436,0.579643189907074,-0.21511030197143555,0.41753292083740234,0.5912134051322937,-0.15339544415473938,0.5153418779373169,0.5729283690452576,-0.17999497056007385,0.4201565086841583,0.5845123529434204,-0.11721200495958328,0.5006967186927795,0.5791245698928833,-0.005338044371455908,0.4577304720878601,0.5871249437332153,0.005306656938046217,0.5419579744338989,0.6796886324882507,0.04153618589043617,0.436964750289917,0.6985952854156494,0.005016100127249956,0.5754690766334534,0.7766702175140381,0.18954816460609436,0.42644280195236206,0.8073859214782715,0.15261055529117584,0.5739446878433228,0.7887222766876221,0.1989745944738388,0.43260422348976135,0.8261502385139465,0.16410279273986816,0.595676064491272,0.8150618672370911,0.11219391226768494,0.40564173460006714,0.8354361653327942,0.07584571838378906
47,0.4662438631057739,0.3324449956417084,-0.23335851728916168,0.46927326917648315,0.317531943321228,-0.22071054577827454,0.47148996591567993,0.31723374128341675,-0.22076129913330078,0.47391408681869507,0.3169585168361664,-0.22077682614326477,0.46189364790916443,0.31849950551986694,-0.22135646641254425,0.4591982662677765,0.3189893066883087,-0.22139595448970795,0.45645207166671753,0.31963568925857544,-0.2214215099811554,0.47727182507514954,0.32101887464523315,-0.13839104771614075,0.4517005383968353,0.32555511593818665,-0.1402830332517624,0.47073060274124146,0.34477853775024414,-0.20179086923599243,0.46208077669143677,0.3458608090877533,-0.202727273106575,0.5033823847770691,0.3933652937412262,-0.09481107443571091,0.4351169466972351,0.4099062979221344,-0.07746987044811249,0.5143206119537354,0.48049819469451904,-0.08455350995063782,0.42712870240211487,0.4970788061618805,-0.04342615231871605,0.5230352282524109,0.5604068040847778,-0.16549094021320343,0.4229215383529663,0.5700985789299011,-0.10483839362859726,0.5260934233665466,0.5836256146430969,-0.18975858390331268,0.4196098744869232,0.594910204410553,-0.1279279738664627,0.5223172307014465,0.583853542804718,-0.21107065677642822,0.4218629002571106,0.5937623381614685,-0.15339592099189758,0.5197756290435791,0.577826201915741,-0.17600587010383606,0.424586683511734,0.5876203179359436,-0.1172059178352356,0.5036354064941406,0.5818751454353333,-0.004956028424203396,0.46066030859947205,0.589836597442627,0.004927108995616436,0.5466084480285645,0.6801407337188721,0.03766881301999092,0.4383842647075653,0.6992464661598206,0.008456633426249027,0.5801472663879395,0.7781361937522888,0.17462646961212158,0.42643293738365173,0.8078208565711975,0.1538056880235672,0.5787413120269775,0.7906721234321594,0.18322715163230896,0.4324844777584076,0.8270735740661621,0.164242684841156,0.6018764972686768,0.8167353272438049,0.09718623012304306,0.40538984537124634,0.8352634310722351,0.07841552793979645
48,0.4717424213886261,0.33770039677619934,-0.22809316217899323,0.473917156457901,0.3225897252559662,-0.2158060520887375,0.476361483335495,0.32225504517555237,-0.2158597707748413,0.47867119312286377,0.32196077704429626,-0.2158827781677246,0.46689149737358093,0.3233616054058075,-0.2162858098745346,0.4642612338066101,0.32378220558166504,-0.21631985902786255,0.4615323841571808,0.32444217801094055,-0.2163424789905548,0.4818309545516968,0.32609185576438904,-0.13462857902050018,0.45701879262924194,0.3299993574619293,-0.13608089089393616,0.47618967294692993,0.3497016429901123,-0.19687838852405548,0.46782276034355164,0.3513418436050415,-0.19758228957653046,0.5084627866744995,0.39954671263694763,-0.09302551299333572,0.43983760476112366,0.4137974977493286,-0.07293129712343216,0.5195450782775879,0.4845639169216156,-0.08133228123188019,0.4335322678089142,0.5006663203239441,-0.03632872924208641,0.5270006656646729,0.5669048428535461,-0.16476339101791382,0.42858898639678955,0.575110137462616,-0.09820249676704407,0.5301081538200378,0.5901495814323425,-0.18779076635837555,0.42531925439834595,0.5993146300315857,-0.12070134282112122,0.5268409848213196,0.5909992456436157,-0.21054157614707947,0.42705100774765015,0.5985532402992249,-0.14717087149620056,0.5242388844490051,0.5844873785972595,-0.1738513708114624,0.42958754301071167,0.5926017165184021,-0.11105892807245255,0.507652223110199,0.5885121822357178,-0.004947429057210684,0.4639754891395569,0.5941283106803894,0.0049143629148602486,0.5516268610954285,0.6854085922241211,0.029144780710339546,0.4405846893787384,0.7009757161140442,0.006924754939973354,0.5842232704162598,0.7812598347663879,0.16629841923713684,0.42652416229248047,0.8089117407798767,0.15487271547317505,0.5839443206787109,0.7950742840766907,0.17491450905799866,0.4323557913303375,0.8280487656593323,0.16499567031860352,0.6042031645774841,0.8189645409584045,0.08825146406888962,0.40484046936035156,0.8353669047355652,0.07939697802066803
49,0.47778332233428955,0.342284232378006,-0.2201792597770691,0.4800930321216583,0.327761709690094,-0.2074103057384491,0.4824957847595215,0.3277043402194977,-0.2074703574180603,0.48488545417785645,0.32744669914245605,-0.20749439299106598,0.4726795256137848,0.3277049958705902,-0.20877394080162048,0.46985697746276855,0.3279520869255066,-0.20880582928657532,0.46718457341194153,0.3283613622188568,-0.20882771909236908,0.4873180389404297,0.3311547338962555,-0.126475989818573,0.46224895119667053,0.3344009220600128,-0.1317201852798462,0.48216378688812256,0.3544226884841919,-0.18923233449459076,0.47358807921409607,0.356227308511734,-0.19098414480686188,0.5136399865150452,0.405746728181839,-0.08746568858623505,0.44363635778427124,0.41918691992759705,-0.0713483914732933,0.5262523293495178,0.48822200298309326,-0.0801151841878891,0.4385487139225006,0.5070773959159851,-0.03742864355444908,0.5318430066108704,0.5727307200431824,-0.16005073487758636,0.4346655607223511,0.5832241177558899,-0.09907795488834381,0.535205602645874,0.5961028337478638,-0.1843993365764618,0.4319058656692505,0.6048572659492493,-0.12132611870765686,0.5319470167160034,0.5967910885810852,-0.2040214240550995,0.4329029619693756,0.6040880680084229,-0.14729999005794525,0.5292327404022217,0.589730441570282,-0.16864018142223358,0.43517017364501953,0.5989453196525574,-0.11163043975830078,0.512582004070282,0.592906653881073,-0.004918790888041258,0.4684147536754608,0.5973091125488281,0.004884367808699608,0.5554079413414001,0.6928491592407227,0.0251644067466259,0.4427183270454407,0.7015352249145508,0.00518404133617878,0.5855237245559692,0.7915025353431702,0.15194113552570343,0.4264948070049286,0.8088614344596863,0.1552157700061798,0.5845867991447449,0.8057613372802734,0.1592428833246231,0.431578665971756,0.8279368281364441,0.1653476357460022,0.6060271263122559,0.8296528458595276,0.07164385914802551,0.40459346771240234,0.8353473544120789,0.08175680041313171
50,0.48346513509750366,0.3465433120727539,-0.21817351877689362,0.4857494831085205,0.3326264023780823,-0.2051025927066803,0.4884462058544159,0.3323916792869568,-0.2051554173231125,0.49084213376045227,0.33211174607276917,-0.20516175031661987,0.47790223360061646,0.3323726952075958,-0.2071213275194168,0.4751291573047638,0.3323516249656677,-0.20715394616127014,0.4724644422531128,0.3325924575328827,-0.20717068016529083,0.49305862188339233,0.33560821413993835,-0.12358170002698898,0.46822628378868103,0.33844539523124695,-0.13213954865932465,0.4876287281513214,0.3581264317035675,-0.18727372586727142,0.4791746735572815,0.36010468006134033,-0.1899392008781433,0.5189861059188843,0.4118288457393646,-0.0827689915895462,0.44813722372055054,0.42762723565101624,-0.07259934395551682,0.5324714183807373,0.49288496375083923,-0.06936269998550415,0.44470342993736267,0.5158677697181702,-0.037888672202825546,0.5370157957077026,0.5786328315734863,-0.13547924160957336,0.44197991490364075,0.5967040657997131,-0.09937669336795807,0.5400364995002747,0.6019255518913269,-0.15625612437725067,0.44187960028648376,0.6177108287811279,-0.12070988863706589,0.5367639064788818,0.6022459864616394,-0.17635700106620789,0.4423055648803711,0.6172962784767151,-0.1466638743877411,0.5342594981193542,0.5946444272994995,-0.14495018124580383,0.4434374272823334,0.6109445691108704,-0.11183658987283707,0.51763516664505,0.597102165222168,-0.0032921377569437027,0.4732345640659332,0.6010436415672302,0.003286425955593586,0.5576563477516174,0.6979170441627502,0.028798462823033333,0.4453344941139221,0.7021710872650146,0.001511623035185039,0.5847339630126953,0.7981715202331543,0.15439707040786743,0.4264994263648987,0.8085032105445862,0.14307744801044464,0.5830521583557129,0.8129550814628601,0.16148698329925537,0.4313117563724518,0.8262288570404053,0.1524522453546524,0.6066589951515198,0.8345839977264404,0.0766536146402359,0.4039689898490906,0.8352153897285461,0.07167939841747284
51,0.48728179931640625,0.3506850004196167,-0.2069588005542755,0.48987773060798645,0.33659932017326355,-0.19376349449157715,0.4925764203071594,0.33621832728385925,-0.19381923973560333,0.4949002265930176,0.3359188139438629,-0.19383329153060913,0.48198002576828003,0.3368835151195526,-0.19487367570400238,0.4793548285961151,0.3368946313858032,-0.19490785896778107,0.4768262207508087,0.3371659219264984,-0.19492441415786743,0.4975205361843109,0.33961033821105957,-0.11497987061738968,0.4738759398460388,0.3429546058177948,-0.11992000788450241,0.4916493892669678,0.36211153864860535,-0.1775808483362198,0.48329079151153564,0.36426660418510437,-0.1791091114282608,0.524122416973114,0.41594183444976807,-0.07743655145168304,0.4543610215187073,0.4317208528518677,-0.06810247898101807,0.5374065041542053,0.49620071053504944,-0.0697827935218811,0.45052123069763184,0.5191176533699036,-0.03811127692461014,0.5423411726951599,0.5818153023719788,-0.13949047029018402,0.44845443964004517,0.6013281345367432,-0.09961389750242233,0.5448146462440491,0.6048868894577026,-0.16066965460777283,0.44899502396583557,0.6236279606819153,-0.1213860809803009,0.5411288738250732,0.6050803065299988,-0.1819499433040619,0.45103582739830017,0.6235270500183105,-0.147099569439888,0.5388757586479187,0.5976888537406921,-0.14946450293064117,0.4517475962638855,0.6167993545532227,-0.11217977851629257,0.5223402380943298,0.6003656387329102,-0.002672847593203187,0.47868287563323975,0.6039226055145264,0.0026756736915558577,0.5604907274246216,0.7010087370872498,0.02400103025138378,0.4477032423019409,0.7032442092895508,-0.009236534126102924,0.5855593681335449,0.8025264739990234,0.15142565965652466,0.4263700246810913,0.808627188205719,0.1290925145149231,0.5824453830718994,0.8177380561828613,0.15907151997089386,0.43087875843048096,0.826117753982544,0.13826526701450348,0.6094241738319397,0.8360412120819092,0.07735580950975418,0.40374621748924255,0.8351832032203674,0.060389913618564606
52,0.491705060005188,0.35357043147087097,-0.19910089671611786,0.49430862069129944,0.3395421802997589,-0.18651320040225983,0.4969998598098755,0.3393060863018036,-0.18657286465168,0.4994487762451172,0.3390145003795624,-0.186587855219841,0.4863894283771515,0.3394230902194977,-0.1871636062860489,0.48371049761772156,0.33960309624671936,-0.18719300627708435,0.4812333285808563,0.339931458234787,-0.18720810115337372,0.5019884705543518,0.3425543010234833,-0.11007972061634064,0.4779532551765442,0.34579578042030334,-0.11298906803131104,0.4961848556995392,0.3653917610645294,-0.17058511078357697,0.48784685134887695,0.36717069149017334,-0.1714809387922287,0.5290118455886841,0.4186653196811676,-0.07481704652309418,0.4593132436275482,0.4333610534667969,-0.06413605809211731,0.5414029955863953,0.49953460693359375,-0.07307855784893036,0.45745643973350525,0.5214725732803345,-0.03853216394782066,0.5471107363700867,0.58479243516922,-0.1525791734457016,0.4546864926815033,0.603881299495697,-0.09989960491657257,0.5494887232780457,0.6073422431945801,-0.17749840021133423,0.4538605511188507,0.6256973743438721,-0.12151220440864563,0.5458819270133972,0.6068539619445801,-0.19727283716201782,0.455406129360199,0.626107394695282,-0.14738072454929352,0.5436998605728149,0.5997037887573242,-0.16248895227909088,0.45678773522377014,0.6197727918624878,-0.11235228180885315,0.5258248448371887,0.6034005880355835,-0.002448339480906725,0.481943279504776,0.6061757206916809,0.0024535851553082466,0.5632975697517395,0.7032774090766907,0.026864899322390556,0.4493540823459625,0.7055092453956604,-0.0058448403142392635,0.5867387652397156,0.8052800297737122,0.15661144256591797,0.42638829350471497,0.8086276650428772,0.12907403707504272,0.5827982425689697,0.8199976086616516,0.1644238978624344,0.43091875314712524,0.8259479403495789,0.13801361620426178,0.6094839572906494,0.8363673686981201,0.08349572867155075,0.4041000008583069,0.8349449038505554,0.06139305233955383
53,0.4980878531932831,0.3524914085865021,-0.20617535710334778,0.49958494305610657,0.33863356709480286,-0.19358494877815247,0.501833975315094,0.3384985625743866,-0.19363971054553986,0.504072904586792,0.33838990330696106,-0.19365578889846802,0.4923144280910492,0.33889877796173096,-0.1945727914571762,0.48956066370010376,0.33921709656715393,-0.19460192322731018,0.48698535561561584,0.33976981043815613,-0.19461841881275177,0.5056465268135071,0.34219881892204285,-0.11567144840955734,0.482870489358902,0.3455933630466461,-0.11975442618131638,0.5018681287765503,0.3645070493221283,-0.17681944370269775,0.4939935803413391,0.3662107288837433,-0.1781129539012909,0.5324450135231018,0.41675078868865967,-0.07721609622240067,0.46400007605552673,0.43237170577049255,-0.06644515693187714,0.5465680360794067,0.49864116311073303,-0.07301347702741623,0.46269550919532776,0.5202534198760986,-0.03929171711206436,0.5518680214881897,0.5837083458900452,-0.15049877762794495,0.45902812480926514,0.6020334362983704,-0.10045664012432098,0.5548406839370728,0.6062414050102234,-0.1755451112985611,0.45670655369758606,0.6242195963859558,-0.12278951704502106,0.5510116815567017,0.6053781509399414,-0.1954260766506195,0.4577755630016327,0.6241868138313293,-0.1490287482738495,0.5484949946403503,0.598650336265564,-0.16024495661258698,0.45981115102767944,0.6183484196662903,-0.11308398842811584,0.5289905667304993,0.6019757390022278,-0.002471270738169551,0.48575669527053833,0.6047652363777161,0.002474917797371745,0.564769446849823,0.7027176022529602,0.03471345081925392,0.45236343145370483,0.7060210108757019,-0.004393632058054209,0.5869636535644531,0.8050025105476379,0.16327348351478577,0.4269823729991913,0.8086190223693848,0.1290794461965561,0.5824562907218933,0.8202393651008606,0.17106761038303375,0.43113741278648376,0.8259385228157043,0.1376873254776001,0.6086915731430054,0.8361163139343262,0.09469924122095108,0.40468883514404297,0.8349054455757141,0.05968956649303436
54,0.49967440962791443,0.3510969579219818,-0.20577089488506317,0.5015060901641846,0.3371180593967438,-0.1936572641134262,0.5040314793586731,0.33696219325065613,-0.19370746612548828,0.5062381029129028,0.33687058091163635,-0.19371752440929413,0.49414172768592834,0.3374152183532715,-0.19477200508117676,0.4913872480392456,0.3377048969268799,-0.19480206072330475,0.4887538552284241,0.3382040560245514,-0.19481754302978516,0.5087346434593201,0.34076881408691406,-0.11627991497516632,0.4846498668193817,0.3440453112125397,-0.1209401935338974,0.503537118434906,0.36361780762672424,-0.1764383763074875,0.49548396468162537,0.3650471866130829,-0.1778857260942459,0.5351065993309021,0.41531431674957275,-0.0725797563791275,0.4673161208629608,0.43052247166633606,-0.06775475293397903,0.5483040809631348,0.4972321093082428,-0.05776825174689293,0.46765390038490295,0.5193184018135071,-0.03930658847093582,0.5555492639541626,0.5816344618797302,-0.12731659412384033,0.4642449617385864,0.5989996790885925,-0.10028605908155441,0.558546781539917,0.6043171882629395,-0.14862175285816193,0.4608757495880127,0.6219425201416016,-0.12251700460910797,0.5554534196853638,0.6035094261169434,-0.17013442516326904,0.46195846796035767,0.6215036511421204,-0.14894212782382965,0.5529702305793762,0.5967021584510803,-0.13759930431842804,0.4644275903701782,0.6153506636619568,-0.11290353536605835,0.530994176864624,0.6006671190261841,-0.0023032878525555134,0.48824408650398254,0.6036382913589478,0.0023047681897878647,0.5653215646743774,0.7024663090705872,0.045135438442230225,0.45464301109313965,0.7060918211936951,-0.003135605715215206,0.586626410484314,0.8043506145477295,0.17600660026073456,0.4275008738040924,0.808612585067749,0.11746717244386673,0.5822833180427551,0.819801390171051,0.18401749432086945,0.4313075542449951,0.8259465098381042,0.1244840919971466,0.6085983514785767,0.8360947966575623,0.10792532563209534,0.40466776490211487,0.8348581194877625,0.045099206268787384
55,0.5024343729019165,0.349697470664978,-0.21415956318378448,0.5043566226959229,0.3357330858707428,-0.20203790068626404,0.5068758726119995,0.33555924892425537,-0.20208686590194702,0.5091542601585388,0.3354504406452179,-0.20210064947605133,0.49700433015823364,0.3360990285873413,-0.20342333614826202,0.4941520094871521,0.33643534779548645,-0.20344987511634827,0.49150118231773376,0.3369481861591339,-0.20345215499401093,0.5116859674453735,0.33950528502464294,-0.12230503559112549,0.4871175289154053,0.3429586589336395,-0.12818193435668945,0.5063687562942505,0.3624800741672516,-0.18368884921073914,0.4980877637863159,0.36393341422080994,-0.18550999462604523,0.5382152199745178,0.4146330654621124,-0.0748491883277893,0.4692953824996948,0.4289431571960449,-0.07019174844026566,0.5504043698310852,0.4964642822742462,-0.05049269646406174,0.4713261127471924,0.5178939700126648,-0.03468826785683632,0.559016227722168,0.5806787610054016,-0.10900837928056717,0.4675948917865753,0.5975802540779114,-0.09347191452980042,0.5614492893218994,0.603383481502533,-0.12774257361888885,0.4648485779762268,0.6207134127616882,-0.11333642154932022,0.5585976839065552,0.6025126576423645,-0.14990343153476715,0.46574458479881287,0.619997501373291,-0.14172446727752686,0.5564554333686829,0.5959029197692871,-0.1190585121512413,0.4677603840827942,0.6137670278549194,-0.10649948567152023,0.5326414108276367,0.6003038883209229,-0.0020408688578754663,0.4895734488964081,0.6036962270736694,0.002045487053692341,0.5654581785202026,0.7024736404418945,0.04437924176454544,0.45509815216064453,0.707446277141571,0.003200565930455923,0.5858160257339478,0.8048630356788635,0.184196338057518,0.4275389313697815,0.8086119294166565,0.1253775656223297,0.5818706750869751,0.820844829082489,0.19298087060451508,0.4312693178653717,0.8259313702583313,0.13424862921237946,0.6089016199111938,0.8366661667823792,0.11398372054100037,0.403707891702652,0.8348758220672607,0.05411306023597717
